ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2003-01-01,0.5505806725014839,-1.1914213220670489,0.8820850560669603,0.5505806725014839,0.5505806725014839,-0.6159903811493534,-0.6159903811493534,-0.6159903811493534,-0.6159903811493534,-0.6159903811493534,-0.6159903811493534,0.0,0.0,0.0,-0.06540970864786955
2004-01-01,0.5489017498955263,-1.131350316693374,0.9029580257536456,0.5489017498955263,0.5489017498955263,-0.6307821523202525,-0.6307821523202525,-0.6307821523202525,-0.6307821523202525,-0.6307821523202525,-0.6307821523202525,0.0,0.0,0.0,-0.08188040242472616
2005-01-01,0.5472182275016072,-1.0513279662375752,0.9547406839822352,0.5472182275016072,0.5472182275016072,-0.5850868581396642,-0.5850868581396642,-0.5850868581396642,-0.5850868581396642,-0.5850868581396642,-0.5850868581396642,0.0,0.0,0.0,-0.03786863063805701
2006-01-01,0.5455393048956496,-1.087542430418563,0.9314305517578697,0.5455393048956496,0.5455393048956496,-0.6007524366528368,-0.6007524366528368,-0.6007524366528368,-0.6007524366528368,-0.6007524366528368,-0.6007524366528368,0.0,0.0,0.0,-0.05521313175718723
2007-01-01,0.5438603822896921,-1.0987499229690096,0.9097813480886052,0.5438603822896921,0.5438603822896921,-0.6159903811492895,-0.6159903811492895,-0.6159903811492895,-0.6159903811492895,-0.6159903811492895,-0.6159903811492895,0.0,0.0,0.0,-0.07212999885959737
2008-01-01,0.5421814596837345,-1.0624967470583122,0.931655622827634,0.5421814596837345,0.5421814596837345,-0.6307821523203226,-0.6307821523203226,-0.6307821523203226,-0.6307821523203226,-0.6307821523203226,-0.6307821523203226,0.0,0.0,0.0,-0.0886006926365881
2009-01-01,0.5404979372898154,-1.0799551649957015,0.9044164585422194,0.5404979372898154,0.5404979372898154,-0.58508685813956,-0.58508685813956,-0.58508685813956,-0.58508685813956,-0.58508685813956,-0.58508685813956,0.0,0.0,0.0,-0.04458892084974453
2010-01-01,0.5388190146838578,-1.1753744476452954,1.0071098329642465,0.5388190146838578,0.5388190146838578,-0.6007524366528701,-0.6007524366528701,-0.6007524366528701,-0.6007524366528701,-0.6007524366528701,-0.6007524366528701,0.0,0.0,0.0,-0.0619334219690123
2011-01-01,0.5371400920779004,-1.0456154937916997,0.9853803065402216,0.5371400920779004,0.5371400920779004,-0.6159903811493178,-0.6159903811493178,-0.6159903811493178,-0.6159903811493178,-0.6159903811493178,-0.6159903811493178,0.0,0.0,0.0,-0.07885028907141745
2012-01-01,0.5354611694719428,-1.0070941063050662,0.9504360623252187,0.5354611694719428,0.5354611694719428,-0.6307821523203211,-0.6307821523203211,-0.6307821523203211,-0.6307821523203211,-0.6307821523203211,-0.6307821523203211,0.0,0.0,0.0,-0.09532098284837831
2013-01-01,0.5337776470780237,-1.0321303871575784,1.0632470318214406,0.5337776470780237,0.5337776470780237,-0.5850868581396598,-0.5850868581396598,-0.5850868581396598,-0.5850868581396598,-0.5850868581396598,-0.5850868581396598,0.0,0.0,0.0,-0.051309211061636106
2014-01-01,0.5320987244720661,-1.0546025058103023,0.9882789970920128,0.5320987244720661,0.5320987244720661,-0.6007524366529673,-0.6007524366529673,-0.6007524366529673,-0.6007524366529673,-0.6007524366529673,-0.6007524366529673,0.0,0.0,0.0,-0.06865371218090122
2015-01-01,0.5304198018661086,-1.1013333551390085,0.8133126090473868,0.5304198018661086,0.5304198018661086,-0.6159903811492486,-0.6159903811492486,-0.6159903811492486,-0.6159903811492486,-0.6159903811492486,-0.6159903811492486,0.0,0.0,0.0,-0.08557057928314005
2016-01-01,0.5287408792601511,-1.1256508924392101,0.9514917004202927,0.5287408792601511,0.5287408792601511,-0.6307821523203267,-0.6307821523203267,-0.6307821523203267,-0.6307821523203267,-0.6307821523203267,-0.6307821523203267,0.0,0.0,0.0,-0.10204127306017563
2017-01-01,0.5270573568662319,-1.0610621905010995,0.8676490146557322,0.5270573568662319,0.5270573568662319,-0.585086858139565,-0.585086858139565,-0.585086858139565,-0.585086858139565,-0.585086858139565,-0.585086858139565,0.0,0.0,0.0,-0.05802950127333306
2018-01-01,0.5253784342602744,-1.0695631811606163,0.9260299409351291,0.5253784342602744,0.5253784342602744,-0.600752436652859,-0.600752436652859,-0.600752436652859,-0.600752436652859,-0.600752436652859,-0.600752436652859,0.0,0.0,0.0,-0.07537400239258463
2019-01-01,0.5236995116543168,-1.130157300873045,0.9028528715978626,0.5236995116543168,0.5236995116543168,-0.6159903811493288,-0.6159903811493288,-0.6159903811493288,-0.6159903811493288,-0.6159903811493288,-0.6159903811493288,0.0,0.0,0.0,-0.09229086949501197
2020-01-01,0.5220205890483594,-1.121524137745542,0.9508086168353022,0.5220205890483594,0.5220205890483594,-0.6307821523203397,-0.6307821523203397,-0.6307821523203397,-0.6307821523203397,-0.6307821523203397,-0.6307821523203397,0.0,0.0,0.0,-0.10876156327198039
2021-01-01,0.5203370666544402,-1.082472701335383,0.9493569057938696,0.5203370666544402,0.5203370666544402,-0.5850868581395945,-0.5850868581395945,-0.5850868581395945,-0.5850868581395945,-0.5850868581395945,-0.5850868581395945,0.0,0.0,0.0,-0.06474979148515425
2022-01-01,0.5186581440484828,-1.1329314803467643,0.9731977929741136,0.5186581440484828,0.5186581440484828,-0.600752436652987,-0.600752436652987,-0.600752436652987,-0.600752436652987,-0.600752436652987,-0.600752436652987,0.0,0.0,0.0,-0.0820942926045043
2023-01-01,0.5169792214425251,-1.0786764951803944,0.8684232319637627,0.5169792214425251,0.5169792214425251,-0.6159903811493932,-0.6159903811493932,-0.6159903811493932,-0.6159903811493932,-0.6159903811493932,-0.6159903811493932,0.0,0.0,0.0,-0.09901115970686813
2023-12-31,0.5153048986245291,-1.165142842953449,0.8703703003055272,0.5153038840763814,0.5153057750912362,-0.6851364047239631,-0.6851364047239631,-0.6851364047239631,-0.6851364047239631,-0.6851364047239631,-0.6851364047239631,0.0,0.0,0.0,-0.16983150609943398
2024-12-31,0.51362137623061,-1.240544925753169,0.8836277253604305,0.5136183777796106,0.5136240050689147,-0.6451097579277748,-0.6451097579277748,-0.6451097579277748,-0.6451097579277748,-0.6451097579277748,-0.6451097579277748,0.0,0.0,0.0,-0.1314883816971648
2025-12-31,0.5119424536246524,-1.1282915460404541,0.80181343233639,0.5119366487984022,0.5119478038512156,-0.6589557787830685,-0.6589557787830685,-0.6589557787830685,-0.6589557787830685,-0.6589557787830685,-0.6589557787830685,0.0,0.0,0.0,-0.14701332515841614
2026-12-31,0.5102635310186948,-1.2169990234492623,0.788038289066685,0.5102548627056195,0.5102718387858144,-0.6723033938914356,-0.6723033938914356,-0.6723033938914356,-0.6723033938914356,-0.6723033938914356,-0.6723033938914356,0.0,0.0,0.0,-0.16203986287274075
2027-12-31,0.5085846084127373,-1.1996268365509088,0.7589325704838539,0.5085725648486745,0.5085964740473448,-0.6851364047238935,-0.6851364047238935,-0.6851364047238935,-0.6851364047238935,-0.6851364047238935,-0.6851364047238935,0.0,0.0,0.0,-0.17655179631115614
